date,home_team,away_team,team,scorer,assist,minute,own_goal,penalty
2018-06-21,France,Peru,France,Kylian Mbappé,,34,False,False
2018-06-21,Argentina,Croatia,Croatia,Ante Rebić,,53,False,False
2018-06-21,Argentina,Croatia,Croatia,Luka Modrić,,80,False,False
2018-06-21,Argentina,Croatia,Croatia,Ivan Rakitić,,91,False,False
2018-06-22,Brazil,Costa Rica,Brazil,Philippe Coutinho,,91,False,False
2018-06-22,Brazil,Costa Rica,Brazil,not applicable Neymar,,97,False,False
2018-06-22,Nigeria,Iceland,Nigeria,Ahmed Musa,,49,False,False
2018-06-22,Nigeria,Iceland,Nigeria,Ahmed Musa,,75,False,False
2018-06-22,Serbia,Switzerland,Serbia,Aleksandar Mitrović,,5,False,False
2018-06-22,Serbia,Switzerland,Switzerland,Granit Xhaka,,52,False,False
2018-06-22,Serbia,Switzerland,Switzerland,Xherdan Shaqiri,,90,False,False
2018-06-23,Belgium,Tunisia,Belgium,Eden Hazard,,6,False,True
2018-06-23,Belgium,Tunisia,Belgium,Romelu Lukaku,,16,False,False
2018-06-23,Belgium,Tunisia,Tunisia,Dylan Bronn,,18,False,False
2018-06-23,Belgium,Tunisia,Belgium,Romelu Lukaku,,48,False,False
2018-06-23,Belgium,Tunisia,Belgium,Eden Hazard,,51,False,False
2018-06-23,Belgium,Tunisia,Belgium,Michy Batshuayi,,90,False,False
2018-06-23,Belgium,Tunisia,Tunisia,Wahbi Khazri,,93,False,False
2018-06-23,South Korea,Mexico,Mexico,Carlos Vela,,26,False,True
2018-06-23,South Korea,Mexico,Mexico,Javier Hernández,,66,False,False
2018-06-23,South Korea,Mexico,South Korea,Heung-min Son,,93,False,False
2018-06-23,Germany,Sweden,Sweden,Ola Toivonen,,32,False,False
2018-06-23,Germany,Sweden,Germany,Marco Reus,,48,False,False
2018-06-23,Germany,Sweden,Germany,Toni Kroos,,95,False,False
2018-06-24,England,Panama,England,John Stones,,8,False,False
2018-06-24,England,Panama,England,Harry Kane,,22,False,True
2018-06-24,England,Panama,England,Jesse Lingard,,36,False,False
2018-06-24,England,Panama,England,John Stones,,40,False,False
2018-06-24,England,Panama,England,Harry Kane,,46,False,True
2018-06-24,England,Panama,England,Harry Kane,,62,False,False
2018-06-24,England,Panama,Panama,Felipe Baloy,,78,False,False
2018-06-24,Japan,Senegal,Senegal,Sadio Mané,,11,False,False
2018-06-24,Japan,Senegal,Japan,Takashi Inui,,34,False,False
2018-06-24,Japan,Senegal,Senegal,Moussa Wagué,,71,False,False
2018-06-24,Japan,Senegal,Japan,Keisuke Honda,,78,False,False
2018-06-24,Poland,Colombia,Colombia,Yerry Mina,,40,False,False
2018-06-24,Poland,Colombia,Colombia,Radamel Falcao,,70,False,False
2018-06-24,Poland,Colombia,Colombia,Juan Cuadrado,,75,False,False
2018-06-25,Saudi Arabia,Egypt,Egypt,Mohamed Salah,,22,False,False
2018-06-25,Saudi Arabia,Egypt,Saudi Arabia,Salman Al-Faraj,,51,False,True
2018-06-25,Saudi Arabia,Egypt,Saudi Arabia,Salem Al-Dawsari,,95,False,False
2018-06-25,Uruguay,Russia,Uruguay,Luis Suárez,,10,False,False
2018-06-25,Uruguay,Russia,Uruguay,Denis Cheryshev,,23,True,False
2018-06-25,Uruguay,Russia,Uruguay,Edinson Cavani,,90,False,False
2018-06-25,Spain,Morocco,Morocco,Khalid Boutaïb,,14,False,False
2018-06-25,Spain,Morocco,Spain,not applicable Isco,,19,False,False
2018-06-25,Spain,Morocco,Morocco,Youssef En-Nesyri,,81,False,False
2018-06-25,Spain,Morocco,Spain,Iago Aspas,,91,False,False
2018-06-25,Iran,Portugal,Portugal,Ricardo Quaresma,,45,False,False
2018-06-25,Iran,Portugal,Iran,Karim Ansarifard,,93,False,True
2018-06-26,Australia,Peru,Peru,André Carrillo,,18,False,False
2018-06-26,Australia,Peru,Peru,Paolo Guerrero,,50,False,False
2018-06-26,Iceland,Croatia,Croatia,Milan Badelj,,53,False,False
2018-06-26,Iceland,Croatia,Iceland,Gylfi Sigurðsson,,76,False,True
2018-06-26,Iceland,Croatia,Croatia,Ivan Perišić,,90,False,False
2018-06-26,Nigeria,Argentina,Argentina,Lionel Messi,,14,False,False
2018-06-26,Nigeria,Argentina,Nigeria,Victor Moses,,51,False,True
2018-06-26,Nigeria,Argentina,Argentina,Marcos Rojo,,86,False,False
2018-06-27,South Korea,Germany,South Korea,Young-gwon Kim,,92,False,False
2018-06-27,South Korea,Germany,South Korea,Heung-min Son,,96,False,False
2018-06-27,Mexico,Sweden,Sweden,Ludwig Augustinsson,,50,False,False
2018-06-27,Mexico,Sweden,Sweden,Andreas Granqvist,,62,False,True
2018-06-27,Mexico,Sweden,Sweden,Edson Álvarez,,74,True,False
2018-06-27,Serbia,Brazil,Brazil,not applicable Paulinho,,36,False,False
2018-06-27,Serbia,Brazil,Brazil,Thiago Silva,,68,False,False
2018-06-27,Switzerland,Costa Rica,Switzerland,Blerim Džemaili,,31,False,False
2018-06-27,Switzerland,Costa Rica,Costa Rica,Kendall Waston,,56,False,False
2018-06-27,Switzerland,Costa Rica,Switzerland,Josip Drmić,,88,False,False
2018-06-27,Switzerland,Costa Rica,Costa Rica,Yann Sommer,,93,True,False
2018-06-28,Japan,Poland,Poland,Jan Bednarek,,59,False,False
2018-06-28,Senegal,Colombia,Colombia,Yerry Mina,,74,False,False
2018-06-28,England,Belgium,Belgium,Adnan Januzaj,,51,False,False
2018-06-28,Panama,Tunisia,Panama,Yassine Meriah,,33,True,False
2018-06-28,Panama,Tunisia,Tunisia,Fakhreddine Ben Youssef,,51,False,False
2018-06-28,Panama,Tunisia,Tunisia,Wahbi Khazri,,66,False,False
2018-06-30,France,Argentina,France,Antoine Griezmann,,13,False,True
2018-06-30,France,Argentina,Argentina,Ángel Di María,,41,False,False
2018-06-30,France,Argentina,Argentina,Gabriel Mercado,,48,False,False
2018-06-30,France,Argentina,France,Benjamin Pavard,,57,False,False
2018-06-30,France,Argentina,France,Kylian Mbappé,,64,False,False
2018-06-30,France,Argentina,France,Kylian Mbappé,,68,False,False
2018-06-30,France,Argentina,Argentina,Sergio Agüero,,93,False,False
2018-06-30,Uruguay,Portugal,Uruguay,Edinson Cavani,,7,False,False
2018-06-30,Uruguay,Portugal,Portugal,not applicable Pepe,,55,False,False
2018-06-30,Uruguay,Portugal,Uruguay,Edinson Cavani,,62,False,False
2018-07-01,Spain,Russia,Spain,Sergei Ignashevich,,12,True,False
2018-07-01,Spain,Russia,Russia,Artem Dzyuba,,41,False,True
2018-07-01,Croatia,Denmark,Denmark,Mathias Jørgensen,,1,False,False
2018-07-01,Croatia,Denmark,Croatia,Mario Mandžukić,,4,False,False
2018-07-02,Brazil,Mexico,Brazil,not applicable Neymar,,51,False,False
2018-07-02,Brazil,Mexico,Brazil,Roberto Firmino,,88,False,False
2018-07-02,Belgium,Japan,Japan,Genki Haraguchi,,48,False,False
2018-07-02,Belgium,Japan,Japan,Takashi Inui,,52,False,False
2018-07-02,Belgium,Japan,Belgium,Jan Vertonghen,,69,False,False
2018-07-02,Belgium,Japan,Belgium,Marouane Fellaini,,74,False,False
2018-07-02,Belgium,Japan,Belgium,Nacer Chadli,,94,False,False
2018-07-03,Sweden,Switzerland,Sweden,Emil Forsberg,,66,False,False
2018-07-03,Colombia,England,England,Harry Kane,,57,False,True
2018-07-03,Colombia,England,Colombia,Yerry Mina,,93,False,False
2018-07-06,Uruguay,France,France,Raphaël Varane,,40,False,False
2018-07-06,Uruguay,France,France,Antoine Griezmann,,61,False,False
2018-07-06,Brazil,Belgium,Belgium,not applicable Fernandinho,,13,True,False
2018-07-06,Brazil,Belgium,Belgium,Kevin De Bruyne,,31,False,False
2018-07-06,Brazil,Belgium,Brazil,Renato Augusto,,76,False,False
2018-07-07,Sweden,England,England,Harry Maguire,,30,False,False
2018-07-07,Sweden,England,England,Dele Alli,,59,False,False
2018-07-07,Russia,Croatia,Russia,Denis Cheryshev,,31,False,False
2018-07-07,Russia,Croatia,Croatia,Andrej Kramarić,,39,False,False
2018-07-07,Russia,Croatia,Croatia,Domagoj Vida,,101,False,False
2018-07-07,Russia,Croatia,Russia,Mário Fernandes,,115,False,False
2018-07-10,France,Belgium,France,Samuel Umtiti,,51,False,False
2018-07-11,Croatia,England,England,Kieran Trippier,,5,False,False
2018-07-11,Croatia,England,Croatia,Ivan Perišić,,68,False,False
2018-07-11,Croatia,England,Croatia,Mario Mandžukić,,109,False,False
2018-07-14,Belgium,England,Belgium,Thomas Meunier,,4,False,False
2018-07-14,Belgium,England,Belgium,Eden Hazard,,82,False,False
2018-07-15,France,Croatia,France,Mario Mandžukić,,18,True,False
2018-07-15,France,Croatia,Croatia,Ivan Perišić,,28,False,False
2018-07-15,France,Croatia,France,Antoine Griezmann,,38,False,True
2018-07-15,France,Croatia,France,Paul Pogba,,59,False,False
2018-07-15,France,Croatia,France,Kylian Mbappé,,65,False,False
2018-07-15,France,Croatia,Croatia,Mario Mandžukić,,69,False,False
2022-11-20,Qatar,Ecuador,Ecuador,Enner Valencia,,16,False,True
2022-11-20,Qatar,Ecuador,Ecuador,Enner Valencia,,31,False,False
2022-11-21,England,Iran,England,Jude Bellingham,,35,False,False
2022-11-21,England,Iran,England,Bukayo Saka,,43,False,False
2022-11-21,England,Iran,England,Raheem Sterling,,46,False,False
2022-11-21,England,Iran,England,Bukayo Saka,,62,False,False
2022-11-21,England,Iran,Iran,Mehdi Taremi,,65,False,False
2022-11-21,England,Iran,England,Marcus Rashford,,71,False,False
2022-11-21,England,Iran,England,Jack Grealish,,90,False,False
2022-11-21,England,Iran,Iran,Mehdi Taremi,,103,False,True
2022-11-21,Senegal,Netherlands,Netherlands,Cody Gakpo,,84,False,False
2022-11-21,Senegal,Netherlands,Netherlands,Davy Klaassen,,99,False,False
2022-11-21,United States,Wales,United States,Timothy Weah,,36,False,False
2022-11-21,United States,Wales,Wales,Gareth Bale,,82,False,True
2022-11-22,Argentina,Saudi Arabia,Argentina,Lionel Messi,,10,False,True
2022-11-22,Argentina,Saudi Arabia,Saudi Arabia,Saleh Al-Shehri,,48,False,False
2022-11-22,Argentina,Saudi Arabia,Saudi Arabia,Salem Al-Dawsari,,53,False,False
2022-11-22,France,Australia,Australia,Craig Goodwin,,9,False,False
2022-11-22,France,Australia,France,Adrien Rabiot,,27,False,False
2022-11-22,France,Australia,France,Olivier Giroud,,32,False,False
2022-11-22,France,Australia,France,Kylian Mbappé,,68,False,False
2022-11-22,France,Australia,France,Olivier Giroud,,71,False,False
2022-11-23,Germany,Japan,Germany,İlkay Gündoğan,,33,False,True
2022-11-23,Germany,Japan,Japan,Ritsu Dōan,,75,False,False
2022-11-23,Germany,Japan,Japan,Takuma Asano,,83,False,False
2022-11-23,Spain,Costa Rica,Spain,Dani Olmo,,11,False,False
2022-11-23,Spain,Costa Rica,Spain,Marco Asensio,,21,False,False
2022-11-23,Spain,Costa Rica,Spain,Ferran Torres,,31,False,True
2022-11-23,Spain,Costa Rica,Spain,Ferran Torres,,54,False,False
2022-11-23,Spain,Costa Rica,Spain,not applicable Gavi,,74,False,False
2022-11-23,Spain,Costa Rica,Spain,Carlos Soler,,90,False,False
2022-11-23,Spain,Costa Rica,Spain,Álvaro Morata,,92,False,False
2022-11-23,Belgium,Canada,Belgium,Michy Batshuayi,,44,False,False
2022-11-24,Switzerland,Cameroon,Switzerland,Breel Embolo,,48,False,False
2022-11-24,Portugal,Ghana,Portugal,Cristiano Ronaldo,,65,False,True
2022-11-24,Portugal,Ghana,Ghana,André Ayew,,73,False,False
2022-11-24,Portugal,Ghana,Portugal,João Félix,,78,False,False
2022-11-24,Portugal,Ghana,Portugal,Rafael Leão,,80,False,False
2022-11-24,Portugal,Ghana,Ghana,Osman Bukari,,89,False,False
2022-11-24,Brazil,Serbia,Brazil,not applicable Richarlison,,62,False,False
2022-11-24,Brazil,Serbia,Brazil,not applicable Richarlison,,73,False,False
2022-11-25,Wales,Iran,Iran,Rouzbeh Cheshmi,,98,False,False
2022-11-25,Wales,Iran,Iran,Ramin Rezaeian,,101,False,False
2022-11-25,Qatar,Senegal,Senegal,Boulaye Dia,,41,False,False
2022-11-25,Qatar,Senegal,Senegal,Famara Diédhiou,,48,False,False
2022-11-25,Qatar,Senegal,Qatar,Mohammed Muntari,,78,False,False
2022-11-25,Qatar,Senegal,Senegal,Bamba Dieng,,84,False,False
2022-11-25,Netherlands,Ecuador,Netherlands,Cody Gakpo,,6,False,False
2022-11-25,Netherlands,Ecuador,Ecuador,Enner Valencia,,49,False,False
2022-11-26,Tunisia,Australia,Australia,Mitchell Duke,,23,False,False
2022-11-26,Poland,Saudi Arabia,Poland,Piotr Zieliński,,39,False,False
2022-11-26,Poland,Saudi Arabia,Poland,Robert Lewandowski,,82,False,False
2022-11-26,France,Denmark,France,Kylian Mbappé,,61,False,False
2022-11-26,France,Denmark,Denmark,Andreas Christensen,,68,False,False
2022-11-26,France,Denmark,France,Kylian Mbappé,,86,False,False
2022-11-26,Argentina,Mexico,Argentina,Lionel Messi,,64,False,False
2022-11-26,Argentina,Mexico,Argentina,Enzo Fernández,,87,False,False
2022-11-27,Japan,Costa Rica,Costa Rica,Keysher Fuller,,81,False,False
2022-11-27,Belgium,Morocco,Morocco,Romain Saïss,,73,False,False
2022-11-27,Belgium,Morocco,Morocco,Zakaria Aboukhlal,,92,False,False
2022-11-27,Croatia,Canada,Canada,Alphonso Davies,,2,False,False
2022-11-27,Croatia,Canada,Croatia,Andrej Kramarić,,36,False,False
2022-11-27,Croatia,Canada,Croatia,Marko Livaja,,44,False,False
2022-11-27,Croatia,Canada,Croatia,Andrej Kramarić,,70,False,False
2022-11-27,Croatia,Canada,Croatia,Lovro Majer,,94,False,False
2022-11-27,Spain,Germany,Spain,Álvaro Morata,,62,False,False
2022-11-27,Spain,Germany,Germany,Niclas Füllkrug,,83,False,False
2022-11-28,Cameroon,Serbia,Cameroon,Jean-Charles Castelletto,,29,False,False
2022-11-28,Cameroon,Serbia,Serbia,Strahinja Pavlović,,46,False,False
2022-11-28,Cameroon,Serbia,Serbia,Sergej Milinković-Savić,,48,False,False
2022-11-28,Cameroon,Serbia,Serbia,Aleksandar Mitrović,,53,False,False
2022-11-28,Cameroon,Serbia,Cameroon,Vincent Aboubakar,,63,False,False
2022-11-28,Cameroon,Serbia,Cameroon,Eric Maxim Choupo-Moting,,66,False,False
2022-11-28,South Korea,Ghana,Ghana,Mohammed Salisu,,24,False,False
2022-11-28,South Korea,Ghana,Ghana,Mohammed Kudus,,34,False,False
2022-11-28,South Korea,Ghana,South Korea,Cho Gue-sung,,58,False,False
2022-11-28,South Korea,Ghana,South Korea,Cho Gue-sung,,61,False,False
2022-11-28,South Korea,Ghana,Ghana,Mohammed Kudus,,68,False,False
2022-11-28,Brazil,Switzerland,Brazil,not applicable Casemiro,,83,False,False
2022-11-28,Portugal,Uruguay,Portugal,Bruno Fernandes,,54,False,False
2022-11-28,Portugal,Uruguay,Portugal,Bruno Fernandes,,93,False,True
2022-11-29,Ecuador,Senegal,Senegal,Ismaïla Sarr,,44,False,True
2022-11-29,Ecuador,Senegal,Ecuador,Moisés Caicedo,,67,False,False
2022-11-29,Ecuador,Senegal,Senegal,Kalidou Koulibaly,,70,False,False
2022-11-29,Netherlands,Qatar,Netherlands,Cody Gakpo,,26,False,False
2022-11-29,Netherlands,Qatar,Netherlands,Frenkie de Jong,,49,False,False
2022-11-29,Iran,United States,United States,Christian Pulisic,,38,False,False
2022-11-29,Wales,England,England,Marcus Rashford,,50,False,False
2022-11-29,Wales,England,England,Phil Foden,,51,False,False
2022-11-29,Wales,England,England,Marcus Rashford,,68,False,False
2022-11-30,Australia,Denmark,Australia,Mathew Leckie,,60,False,False
2022-11-30,Tunisia,France,Tunisia,Wahbi Khazri,,58,False,False
2022-11-30,Poland,Argentina,Argentina,Alexis Mac Allister,,46,False,False
2022-11-30,Poland,Argentina,Argentina,Julián Álvarez,,67,False,False
2022-11-30,Saudi Arabia,Mexico,Mexico,Henry Martín,,47,False,False
2022-11-30,Saudi Arabia,Mexico,Mexico,Luis Chávez,,52,False,False
2022-11-30,Saudi Arabia,Mexico,Saudi Arabia,Salem Al-Dawsari,,95,False,False
2022-12-01,Canada,Morocco,Morocco,Hakim Ziyech,,4,False,False
2022-12-01,Canada,Morocco,Morocco,Youssef En-Nesyri,,23,False,False
2022-12-01,Canada,Morocco,Canada,Nayef Aguerd,,40,True,False
2022-12-01,Costa Rica,Germany,Germany,Serge Gnabry,,10,False,False
2022-12-01,Costa Rica,Germany,Costa Rica,Yeltsin Tejeda,,58,False,False
2022-12-01,Costa Rica,Germany,Costa Rica,Juan Pablo Vargas,,70,False,False
2022-12-01,Costa Rica,Germany,Germany,Kai Havertz,,73,False,False
2022-12-01,Costa Rica,Germany,Germany,Kai Havertz,,85,False,False
2022-12-01,Costa Rica,Germany,Germany,Niclas Füllkrug,,89,False,False
2022-12-01,Japan,Spain,Spain,Álvaro Morata,,11,False,False
2022-12-01,Japan,Spain,Japan,Ritsu Dōan,,48,False,False
2022-12-01,Japan,Spain,Japan,Ao Tanaka,,51,False,False
2022-12-02,Ghana,Uruguay,Uruguay,Giorgian De Arrascaeta,,26,False,False
2022-12-02,Ghana,Uruguay,Uruguay,Giorgian De Arrascaeta,,32,False,False
2022-12-02,South Korea,Portugal,Portugal,Ricardo Horta,,5,False,False
2022-12-02,South Korea,Portugal,South Korea,Young-gwon Kim,,27,False,False
2022-12-02,South Korea,Portugal,South Korea,Hee-chan Hwang,,91,False,False
2022-12-02,Cameroon,Brazil,Cameroon,Vincent Aboubakar,,92,False,False
2022-12-02,Serbia,Switzerland,Switzerland,Xherdan Shaqiri,,20,False,False
2022-12-02,Serbia,Switzerland,Serbia,Aleksandar Mitrović,,26,False,False
2022-12-02,Serbia,Switzerland,Serbia,Dušan Vlahović,,35,False,False
2022-12-02,Serbia,Switzerland,Switzerland,Breel Embolo,,44,False,False
2022-12-02,Serbia,Switzerland,Switzerland,Remo Freuler,,48,False,False
2022-12-03,Netherlands,United States,Netherlands,Memphis Depay,,10,False,False
2022-12-03,Netherlands,United States,Netherlands,Daley Blind,,46,False,False
2022-12-03,Netherlands,United States,United States,Haji Wright,,76,False,False
2022-12-03,Netherlands,United States,Netherlands,Denzel Dumfries,,81,False,False
2022-12-03,Argentina,Australia,Argentina,Lionel Messi,,35,False,False
2022-12-03,Argentina,Australia,Argentina,Julián Álvarez,,57,False,False
2022-12-03,Argentina,Australia,Australia,Enzo Fernández,,77,True,False
2022-12-04,France,Poland,France,Olivier Giroud,,44,False,False
2022-12-04,France,Poland,France,Kylian Mbappé,,74,False,False
2022-12-04,France,Poland,France,Kylian Mbappé,,91,False,False
2022-12-04,France,Poland,Poland,Robert Lewandowski,,99,False,True
2022-12-04,England,Senegal,England,Jordan Henderson,,38,False,False
2022-12-04,England,Senegal,England,Harry Kane,,48,False,False
2022-12-04,England,Senegal,England,Bukayo Saka,,57,False,False
2022-12-05,Japan,Croatia,Japan,Daizen Maeda,,43,False,False
2022-12-05,Japan,Croatia,Croatia,Ivan Perišić,,55,False,False
2022-12-05,Brazil,South Korea,Brazil,Vinícius Júnior,,7,False,False
2022-12-05,Brazil,South Korea,Brazil,not applicable Neymar,,13,False,True
2022-12-05,Brazil,South Korea,Brazil,not applicable Richarlison,,29,False,False
2022-12-05,Brazil,South Korea,Brazil,Lucas Paquetá,,36,False,False
2022-12-05,Brazil,South Korea,South Korea,Paik Seung-ho,,76,False,False
2022-12-06,Portugal,Switzerland,Portugal,Gonçalo Ramos,,17,False,False
2022-12-06,Portugal,Switzerland,Portugal,not applicable Pepe,,33,False,False
2022-12-06,Portugal,Switzerland,Portugal,Gonçalo Ramos,,51,False,False
2022-12-06,Portugal,Switzerland,Portugal,Raphaël Guerreiro,,55,False,False
2022-12-06,Portugal,Switzerland,Switzerland,Manuel Akanji,,58,False,False
2022-12-06,Portugal,Switzerland,Portugal,Gonçalo Ramos,,67,False,False
2022-12-06,Portugal,Switzerland,Portugal,Rafael Leão,,92,False,False
2022-12-09,Croatia,Brazil,Brazil,not applicable Neymar,,106,False,False
2022-12-09,Croatia,Brazil,Croatia,Bruno Petković,,117,False,False
2022-12-09,Netherlands,Argentina,Argentina,Nahuel Molina,,35,False,False
2022-12-09,Netherlands,Argentina,Argentina,Lionel Messi,,73,False,True
2022-12-09,Netherlands,Argentina,Netherlands,Wout Weghorst,,83,False,False
2022-12-09,Netherlands,Argentina,Netherlands,Wout Weghorst,,101,False,False
2022-12-10,Morocco,Portugal,Morocco,Youssef En-Nesyri,,42,False,False
2022-12-10,England,France,France,Aurélien Tchouaméni,,17,False,False
2022-12-10,England,France,England,Harry Kane,,54,False,True
2022-12-10,England,France,France,Olivier Giroud,,78,False,False
2022-12-13,Argentina,Croatia,Argentina,Lionel Messi,,34,False,True
2022-12-13,Argentina,Croatia,Argentina,Julián Álvarez,,39,False,False
2022-12-13,Argentina,Croatia,Argentina,Julián Álvarez,,69,False,False
2022-12-14,France,Morocco,France,Théo Hernandez,,5,False,False
2022-12-14,France,Morocco,France,Randal Kolo Muani,,79,False,False
2022-12-17,Croatia,Morocco,Croatia,Joško Gvardiol,,7,False,False
2022-12-17,Croatia,Morocco,Morocco,Achraf Dari,,9,False,False
2022-12-17,Croatia,Morocco,Croatia,Mislav Oršić,,42,False,False
2022-12-18,Argentina,France,Argentina,Lionel Messi,,23,False,True
2022-12-18,Argentina,France,Argentina,Ángel Di María,,36,False,False
2022-12-18,Argentina,France,France,Kylian Mbappé,,80,False,True
2022-12-18,Argentina,France,France,Kylian Mbappé,,81,False,False
2022-12-18,Argentina,France,Argentina,Lionel Messi,,108,False,False
